🇩🇪 NAT GEO WILD HD	00!0!2/1030428?zyy
🇩🇪 HGTV SD	00!0!2/762750?zyy
🇩🇪 SERVUS TV SD	00!0!2/901094?zyy
🇩🇪 DASERSTE SD	00!0!2/901106?zyy
🇩🇪 DELUXE MUSIC SD	00!0!2/901107?zyy
🇩🇪 MAGENTA MUSIK 1 FHD	00!0!2/970169?zyy
🇩🇪 MAGENTA MUSIK 2 FHD	00!0!2/970170?zyy
🇩🇪 SILVERLINE FHD	00!0!2/1030416?zyy
🇩🇪 N24 DOKU FHD	00!0!2/1030418?zyy
🇩🇪 SAT 1 GOLD SD	00!0!2/762746?zyy
🇩🇪 TNT COMEDY HD	00!0!2/325655?zyy
🇩🇪 DISNEY CINEMAGIC FHD	00!0!2/33484?zyy
🇩🇪 HAMBURG 1 SD	00!0!2/1145331?zyy
🇩🇪 NGC WILD FHD	00!0!2/498237?zyy
🇩🇪 NGC FHD	00!0!2/498235?zyy
🇩🇪 HISTORY FHD	00!0!2/498234?zyy
🇩🇪 RTL LIVING FHD	00!0!2/498240?zyy
🇩🇪 DISCOVERY FHD	00!0!2/498231?zyy
🇩🇪 CRIME + INVESTIGATION FHD	00!0!2/498715?zyy
🇩🇪 SPIEGEL GESCHICHTE FHD	00!0!2/498258?zyy
🇩🇪 TLC FHD	00!0!2/498239?zyy
🇩🇪 ANIMAL PLANET FHD	00!0!2/498285?zyy
🇩🇪 ANIMAL PLANET FHD	00!0!2/179952?zyy
🇩🇪 KABEL EINS CLASSICS FHD	00!0!2/498794?zyy
🇩🇪 NGC WILD HD	00!0!2/33496?zyy
🇩🇪 NGC HD	00!0!2/33497?zyy
🇩🇪 HISTORY HD	00!0!2/33495?zyy
🇩🇪 TLC HD	00!0!2/33494?zyy
🇩🇪 DISCOVERY HD	00!0!2/33498?zyy
🇩🇪 SKY NATURE HD	00!0!2/325504?zyy
🇩🇪 TLC HD	00!0!2/779214?zyy
🇩🇪 DISCOVERY CHANNEL HD	00!0!2/900918?zyy
🇩🇪 NAT GEO WILD HD	00!0!2/900941?zyy
🇩🇪 SPIEGEL GESCHICHTE HD	00!0!2/900953?zyy
🇩🇪 CRIME + INVESTIGATION HD	00!0!2/1030417?zyy
🇩🇪 TLC SD	00!0!2/762785?zyy
🇩🇪 RTL LIVING FHD	00!0!2/70103?zyy
🇩🇪 SPIEGEL GESCHICHTE FHD	00!0!2/33489?zyy
🇩🇪 CRIME + INVESTIGATION SD	00!0!2/325525?zyy
🇩🇪 CRIME + INVESTIGATION	00!0!2/988072?zyy
🇩🇪 SKY DOCUMENTARIES FHD	00!0!2/762721?zyy
🇩🇪 BLUE SPORT 1 FHD	00!0!2/498726?zyy
🇩🇪 BLUE SPORT 1 HD	00!0!2/325746?zyy
🇩🇪 BLUE SPORT 2 FHD	00!0!2/498725?zyy
🇩🇪 BLUE SPORT 2 HD	00!0!2/325747?zyy
🇩🇪 EUROSPORT 1 4K	00!0!2/1030370?zyy
🇩🇪 EUROSPORT 1 FHD	00!0!2/33451?zyy
🇩🇪 EUROSPORT 1 HD	00!0!2/762718?zyy
🇩🇪 EUROSPORT 1 SD	00!0!2/762749?zyy
🇩🇪 EUROSPORT 2 4K	00!0!2/1030371?zyy
🇩🇪 EUROSPORT 2 FHD	00!0!2/33450?zyy
🇩🇪 SPORT 1+ FHD	00!0!2/762812?zyy
🇩🇪 SPORT 1+ HD	00!0!2/762813?zyy
🇩🇪 SPORT 1+ SD	00!0!2/762814?zyy
🇩🇪 SPORT 1 4K	00!0!2/1030369?zyy
🇩🇪 SPORT 1 HD	00!0!2/33452?zyy
🇩🇪 SPORT 1 SD	00!0!2/762815?zyy
🇩🇪 ESPORTS 1 FHD	00!0!2/762832?zyy
🇩🇪 ESPORTS 1 HD	00!0!2/762833?zyy
🇩🇪 ESPORTS 1 SD	00!0!2/762834?zyy
🇩🇪 SPORT DIGITAL FUSSBALL FHD	00!0!2/900984?zyy
🇩🇪 SPORT DIGITAL FUSSBALL HD	00!0!2/278409?zyy
🇩🇪 AUTO MOTOR SPORT FHD	00!0!2/762835?zyy
🇩🇪 AUTO MOTOR SPORT HD	00!0!2/33448?zyy
🇩🇪 FUSSBALL TV 1 FHD	00!0!2/792962?zyy
🇩🇪 RTL+ SPORT EVENT 1 FHD	00!0!2/325740?zyy
🇩🇪 RTL+ SPORT EVENT 2 FHD	00!0!2/325741?zyy
🇩🇪 RTL+ SPORT EVENT 3 FHD	00!0!2/325742?zyy
🇩🇪 RTL+ SPORT EVENT 4 FHD	00!0!2/325743?zyy
🇩🇪 RTL+ SPORT EVENT 5 FHD	00!0!2/325744?zyy
🇩🇪 RTL+ SPORT EVENT 6 FHD	00!0!2/325745?zyy
🇩🇪 RTL+ SPORT EVENT 7	00!0!2/726905?zyy
🇩🇪 RTL+ SPORT EVENT 8	00!0!2/726906?zyy
🇩🇪 RTL+ SPORT EVENT 9	00!0!2/726907?zyy
🇩🇪 RTL+ SPORT EVENT 10	00!0!2/726908?zyy
🇩🇪 SKY SPORT NEWS 4K	00!0!2/1030378?zyy
🇩🇪 SKY SPORT NEWS FHD	00!0!2/497966?zyy
🇩🇪 SKY SPORT NEWS HD	00!0!2/33453?zyy
🇩🇪 SKY SPORT AUSTRIA 1 4K	00!0!2/1030399?zyy
🇩🇪 SKY SPORT AUSTRIA 2 4K	00!0!2/1030400?zyy
🇩🇪 SKY SPORT AUSTRIA 3 4K	00!0!2/1030401?zyy
🇩🇪 SKY SPORT AUSTRIA 4 4K	00!0!2/1030402?zyy
🇩🇪 SKY SPORT BUNDESLIGA 1 4K	00!0!2/1030377?zyy
🇩🇪 SKY SPORT BUNDESLIGA FHD	00!0!2/1030376?zyy
🇩🇪 SKY SPORTS BUNDESLIGA FHD	00!0!2/762722?zyy
🇩🇪 SKY SPORT BUNDESLIGA 1 HD	00!0!2/606321?zyy
🇩🇪 SKY SPORT BUNDESLIGA HD	00!0!2/606320?zyy
🇩🇪 SKY SPORT BUNDESLIGA 2 4K	00!0!2/1030380?zyy
🇩🇪 SKY SPORT BUNDESLIGA 2 HD	00!0!2/606322?zyy
🇩🇪 SKY SPORT BUNDESLIGA 3 4K	00!0!2/1030381?zyy
🇩🇪 SKY SPORT BUNDESLIGA 3 HD	00!0!2/606323?zyy
🇩🇪 SKY SPORT BUNDESLIGA 4 4K	00!0!2/1030382?zyy
🇩🇪 SKY SPORT BUNDESLIGA 4 HD	00!0!2/606324?zyy
🇩🇪 SKY SPORT BUNDESLIGA 5 4K	00!0!2/1030383?zyy
🇩🇪 SKY SPORT BUNDESLIGA 5 HD	00!0!2/606325?zyy
🇩🇪 SKY SPORT BUNDESLIGA 6 4K	00!0!2/1030384?zyy
🇩🇪 SKY SPORT BUNDESLIGA 6 HD	00!0!2/606326?zyy
🇩🇪 SKY SPORT BUNDESLIGA 7 HD	00!0!2/606327?zyy
🇩🇪 SKY SPORT BUNDESLIGA 8 4K	00!0!2/1030386?zyy
🇩🇪 SKY SPORT BUNDESLIGA 8 HD	00!0!2/606328?zyy
🇩🇪 SKY SPORT BUNDESLIGA 9 4K	00!0!2/1030387?zyy
🇩🇪 SKY SPORT BUNDESLIGA 9 HD	00!0!2/606329?zyy
🇩🇪 SKY SPORT BUNDESLIGA 10 4K	00!0!2/1030388?zyy
🇩🇪 SKY SPORT BUNDESLIGA 10 HD	00!0!2/606330?zyy
🇩🇪 SKY BUNDESLIGA 1 FHD	00!0!2/498048?zyy
🇩🇪 SKY BUNDESLIGA 1 HD	00!0!2/33441?zyy
🇩🇪 SKY BUNDESLIGA 2 FHD (ON MATCH TIME)	00!0!2/498051?zyy
🇩🇪 SKY BUNDESLIGA 2 HD (ON MATCH TIME) FHD	00!0!2/33440?zyy
🇩🇪 SKY BUNDESLIGA 3 FHD (ON MATCH TIME)	00!0!2/498053?zyy
🇩🇪 SKY BUNDESLIGA 3 HD (ON MATCH TIME) FHD	00!0!2/33439?zyy
🇩🇪 SKY BUNDESLIGA 4 FHD (ON MATCH TIME)	00!0!2/498054?zyy
🇩🇪 SKY BUNDESLIGA 4 HD (ON MATCH TIME) FHD	00!0!2/33438?zyy
🇩🇪 SKY BUNDESLIGA 5 FHD (ON MATCH TIME)	00!0!2/498056?zyy
🇩🇪 SKY BUNDESLIGA 5 HD (ON MATCH TIME) FHD	00!0!2/33437?zyy
🇩🇪 SKY BUNDESLIGA 6 FHD (ON MATCH TIME)	00!0!2/498055?zyy
🇩🇪 SKY BUNDESLIGA 6 HD (ON MATCH TIME) FHD	00!0!2/33436?zyy
🇩🇪 SKY BUNDESLIGA 7 FHD (ON MATCH TIME)	00!0!2/498060?zyy
🇩🇪 SKY BUNDESLIGA 7 HD (ON MATCH TIME) FHD	00!0!2/33435?zyy
🇩🇪 SKY BUNDESLIGA 8 FHD (ON MATCH TIME)	00!0!2/498057?zyy
🇩🇪 SKY BUNDESLIGA 8 HD (ON MATCH TIME) FHD	00!0!2/33434?zyy
🇩🇪 SKY BUNDESLIGA 9 FHD (ON MATCH TIME)	00!0!2/498058?zyy
🇩🇪 SKY BUNDESLIGA 9 HD (ON MATCH TIME) FHD	00!0!2/33433?zyy
🇩🇪 SKY BUNDESLIGA 10 FHD (ON MATCH TIME)	00!0!2/498059?zyy
🇩🇪 SKY BUNDESLIGA 10 HD (ON MATCH TIME) FHD	00!0!2/33432?zyy
🇩🇪 SKY SPORT TOP EVENT FHD	00!0!2/497990?zyy
🇩🇪 SKY SPORT TOP EVENT HD	00!0!2/310970?zyy
🇩🇪 SKY SPORT PREMIER LEAGUE FHD	00!0!2/900674?zyy
🇩🇪 SKY SPORT PREMIER LEAGUE HD	00!0!2/310968?zyy
🇩🇪 SKY SPORT TENNIS FHD	00!0!2/498032?zyy
🇩🇪 SKY SPORT TENNIS HD	00!0!2/310967?zyy
🇩🇪 SKY SPORT MIX FHD	00!0!2/498002?zyy
🇩🇪 SKY SPORT MIX HD	00!0!2/310971?zyy
🇩🇪 SKY SPORT GOLF FHD	00!0!2/498014?zyy
🇩🇪 SKY SPORT GOLF HD	00!0!2/310972?zyy
🇩🇪 SKY SPORT F1 4K	00!0!2/1030374?zyy
🇩🇪 SKY SPORT F1 FHD	00!0!2/417686?zyy
🇩🇪 SKY SPORT F1 HEVC	00!0!2/417689?zyy
🇩🇪 SKY SPORT F1 HD	00!0!2/417688?zyy
🇩🇪 SKY SPORT 1 4K	00!0!2/1030389?zyy
🇩🇪 SKY SPORT 1 FHD	00!0!2/498033?zyy
🇩🇪 SKY SPORT 1+ HD²	00!0!2/33445?zyy
🇩🇪 SKY SPORT 2 4K	00!0!2/1030390?zyy
🇩🇪 SKY SPORT 2 FHD	00!0!2/498036?zyy
🇩🇪 SKY SPORT 2 HD	00!0!2/33444?zyy
🇩🇪 SKY SPORT 3 4K	00!0!2/1030391?zyy
🇩🇪 SKY SPORT 3 FHD	00!0!2/498037?zyy
🇩🇪 SKY SPORT 3 HD	00!0!2/155919?zyy
🇩🇪 SKY SPORT 4 4K	00!0!2/1030392?zyy
🇩🇪 SKY SPORT 4 FHD	00!0!2/498038?zyy
🇩🇪 SKY SPORT 4 HD	00!0!2/155920?zyy
🇩🇪 SKY SPORT 5 4K	00!0!2/1030393?zyy
🇩🇪 SKY SPORT 5 FHD	00!0!2/155921?zyy
🇩🇪 SKY SPORT 5 HD	00!0!2/900882?zyy
🇩🇪 SKY SPORT 6 4K	00!0!2/1030394?zyy
🇩🇪 SKY SPORT 6 FHD	00!0!2/498043?zyy
🇩🇪 SKY SPORT 6 HD	00!0!2/155922?zyy
🇩🇪 SKY SPORT 7 4K	00!0!2/1030395?zyy
🇩🇪 SKY SPORT 7 FHD	00!0!2/498040?zyy
🇩🇪 SKY SPORT 7 HD	00!0!2/155923?zyy
🇩🇪 SKY SPORT 8 4K	00!0!2/1030396?zyy
🇩🇪 SKY SPORT 8 FHD	00!0!2/498041?zyy
🇩🇪 SKY SPORT 8 HD	00!0!2/1054742?zyy
🇩🇪 SKY SPORT 9 4K	00!0!2/1030397?zyy
🇩🇪 SKY SPORT 9 FHD	00!0!2/498042?zyy
🇩🇪 SKY SPORT 9 HD	00!0!2/155925?zyy
🇩🇪 SKY SPORT 10 4K	00!0!2/1030398?zyy
🇩🇪 SKY SPORT 10 FHD	00!0!2/498044?zyy
🇩🇪 SKY SPORT 10 HD	00!0!2/155926?zyy
🇩🇪 MAGENTA SPORT HD	00!0!2/323563?zyy
🇩🇪 MAGENTA SPORT FREE HD	00!0!2/323564?zyy
🇩🇪 MAGENTA SPORT 1 FHD	00!0!2/498589?zyy
🇩🇪 MAGENTA SPORT 1 HD	00!0!2/323565?zyy
🇩🇪 MAGENTA SPORT 2 FHD	00!0!2/498590?zyy
🇩🇪 MAGENTA SPORT 2 HD	00!0!2/323566?zyy
🇩🇪 MAGENTA SPORT 3 FHD	00!0!2/498591?zyy
🇩🇪 MAGENTA SPORT 3 HD	00!0!2/323567?zyy
🇩🇪 MAGENTA SPORT 4 FHD	00!0!2/498605?zyy
🇩🇪 MAGENTA SPORT 4 HD	00!0!2/323568?zyy
🇩🇪 MAGENTA SPORT 5 FHD	00!0!2/498606?zyy
🇩🇪 MAGENTA SPORT 5 HD	00!0!2/323569?zyy
🇩🇪 MAGENTA SPORT 6 FHD	00!0!2/498607?zyy
🇩🇪 MAGENTA SPORT 6 HD	00!0!2/323570?zyy
🇩🇪 MAGENTA SPORT 7 FHD	00!0!2/498609?zyy
🇩🇪 MAGENTA SPORT 7 HD	00!0!2/323571?zyy
🇩🇪 MAGENTA SPORT 8 FHD	00!0!2/498628?zyy
🇩🇪 MAGENTA SPORT 8 HD	00!0!2/323572?zyy
🇩🇪 MAGENTA SPORT 9 FHD	00!0!2/498610?zyy
🇩🇪 MAGENTA SPORT 9 HD	00!0!2/323573?zyy
🇩🇪 MAGENTA SPORT 10 FHD	00!0!2/498611?zyy
🇩🇪 MAGENTA SPORT 10 HD	00!0!2/323574?zyy
🇩🇪 MAGENTA SPORT 11 FHD	00!0!2/498613?zyy
🇩🇪 MAGENTA SPORT 11 HD	00!0!2/323575?zyy
🇩🇪 MAGENTA SPORT 12 FHD	00!0!2/498612?zyy
🇩🇪 MAGENTA SPORT 12 HD	00!0!2/323576?zyy
🇩🇪 MAGENTA SPORT 13 FHD	00!0!2/498627?zyy
🇩🇪 MAGENTA SPORT 13 HD	00!0!2/323577?zyy
🇩🇪 MAGENTA SPORT 14 HD	00!0!2/323578?zyy
🇩🇪 MAGENTA SPORT 15 HD	00!0!2/323579?zyy
🇩🇪 MAGENTA SPORT 16 HD	00!0!2/323580?zyy
🇩🇪 MAGENTA SPORT 17 HD	00!0!2/323581?zyy
🇩🇪 MAGENTA SPORT 18 HD	00!0!2/323582?zyy
🇩🇪 DYN PPV 1 FHD	00!0!2/751722?zyy
🇩🇪 DYN PPV 2 FHD	00!0!2/751723?zyy
🇩🇪 DYN PPV 3 FHD	00!0!2/751724?zyy
🇩🇪 DYN PPV 4 FHD	00!0!2/751725?zyy
🇩🇪 DYN PPV 5 FHD	00!0!2/751726?zyy
🇩🇪 DYN PPV 6 FHD	00!0!2/751727?zyy
🇩🇪 DYN PPV 7 FHD	00!0!2/751728?zyy
🇩🇪 DYN PPV 8 FHD	00!0!2/751729?zyy
🇩🇪 DYN PPV 9 FHD	00!0!2/751730?zyy
🇩🇪 DYN PPV 10 FHD	00!0!2/751731?zyy
🇩🇪 DYN SPORT 1 FHD	00!0!2/982351?zyy
🇩🇪 DYN SPORT 2 FHD	00!0!2/982352?zyy
🇩🇪 DYN SPORT 3 FHD	00!0!2/982353?zyy
🇩🇪 DYN SPORT 4 FHD	00!0!2/982354?zyy
🇩🇪 DYN SPORT 5 FHD	00!0!2/982355?zyy
🇩🇪 DYN SPORT 6 FHD	00!0!2/982356?zyy
🇩🇪 DYN SPORT 7 FHD	00!0!2/982357?zyy
🇩🇪 DYN SPORT 8 FHD	00!0!2/982358?zyy
🇩🇪 DYN SPORT 9 FHD	00!0!2/982359?zyy
🇩🇪 DYN SPORT 10 FHD	00!0!2/982360?zyy
🇩🇪 DAZN BAR 1 4K	00!0!2/1030372?zyy
🇩🇪 DAZN 1 BAR HD	00!0!2/45656?zyy
🇩🇪 DAZN BAR 2 4K	00!0!2/1030373?zyy
🇩🇪 DAZN 2 BAR HD	00!0!2/45657?zyy
🇩🇪 DAZN RISE FHD	00!0!2/1117888?zyy
🇩🇪 DAZN FAST FHD	00!0!2/1117889?zyy
🇩🇪 DAZN NBA HD	00!0!2/279237?zyy
🇩🇪 DAZN MLB HD	00!0!2/279238?zyy
🇩🇪 DAZN NFL NETWORK HD	00!0!2/325659?zyy
🇩🇪 DAZN LFC TV HD	00!0!2/279239?zyy
🇩🇪 DAZN LFC HD	00!0!2/498656?zyy
🇩🇪 DAZN 1 HD HD	00!0!2/279207?zyy
🇩🇪 DAZN 2 HD	00!0!2/1054741?zyy
🇩🇪 DAZN 3 HD HD	00!0!2/279209?zyy
🇩🇪 DAZN 4 HD HD	00!0!2/279210?zyy
🇩🇪 DAZN 5 HD HD	00!0!2/279211?zyy
🇩🇪 DAZN 6 HD HD	00!0!2/279212?zyy
🇩🇪 DAZN 7 HD HD	00!0!2/279213?zyy
🇩🇪 DAZN 8 HD HD	00!0!2/279214?zyy
🇩🇪 DAZN 9 HD HD	00!0!2/279215?zyy
🇩🇪 DAZN 10 HD HD	00!0!2/279216?zyy
🇩🇪 DAZN 11 HD HD	00!0!2/279217?zyy
🇩🇪 DAZN 12 HD HD	00!0!2/279218?zyy
🇩🇪 DAZN 13 HD HD	00!0!2/279219?zyy
🇩🇪 DAZN 14 HD HD	00!0!2/279220?zyy
🇩🇪 DAZN 15 HD HD	00!0!2/279221?zyy
🇩🇪 DAZN 16 HD HD	00!0!2/279222?zyy
🇩🇪 DAZN 17 HD HD	00!0!2/279223?zyy
🇩🇪 DAZN 18 HD	00!0!2/726569?zyy
🇩🇪 DAZN 19 HD	00!0!2/726570?zyy
🇩🇪 DAZN 20 HD	00!0!2/726571?zyy
🇩🇪 TELEKOM BBL SPORT 1 FHD	00!0!2/325729?zyy
🇩🇪 TELEKOM BBL SPORT 2 FHD	00!0!2/325730?zyy
🇩🇪 TELEKOM BBL SPORT 3 FHD	00!0!2/325731?zyy
🇩🇪 TELEKOM BBL SPORT 4 FHD	00!0!2/325732?zyy
🇩🇪 TELEKOM DEL SPORT 1 FHD	00!0!2/325733?zyy
🇩🇪 TELEKOM DEL SPORT 2 FHD	00!0!2/325734?zyy
🇩🇪 TELEKOM DEL SPORT 3 FHD	00!0!2/325735?zyy
🇩🇪 TELEKOM DEL SPORT 4 FHD	00!0!2/325736?zyy
🇩🇪 TELEKOM DEL SPORT 5 FHD	00!0!2/325737?zyy
🇩🇪 TELEKOM DEL SPORT 6 FHD	00!0!2/325738?zyy
🇩🇪 TELEKOM DEL SPORT 7 FHD	00!0!2/325739?zyy
🇩🇪 SPORT 1 MYTEAMTV FHD	00!0!2/759748?zyy
🇩🇪 SPORT 2 MYTEAMTV FHD	00!0!2/759749?zyy
🇩🇪 SPORT 3 MYTEAMTV FHD	00!0!2/759750?zyy
🇩🇪 SPORT 4 MYTEAMTV FHD	00!0!2/759751?zyy
🇩🇪 SPORT 5 MYTEAMTV FHD	00!0!2/759752?zyy
🇩🇪 SPORT 6 MYTEAMTV FHD	00!0!2/759753?zyy
🇩🇪 SPORT 7 MYTEAMTV FHD	00!0!2/759754?zyy
🇩🇪 SPORT 8 MYTEAMTV FHD	00!0!2/759755?zyy
🇩🇪 SPORT 9 MYTEAMTV FHD	00!0!2/759756?zyy
🇩🇪 SPORT 10 MYTEAMTV FHD	00!0!2/759757?zyy
🇩🇪 SPORT 11 MYTEAMTV FHD	00!0!2/759758?zyy
🇩🇪 SPORT 12 MYTEAMTV FHD	00!0!2/759759?zyy
🇩🇪 SPORT 13 MYTEAMTV FHD	00!0!2/759760?zyy
🇩🇪 SPORT 14 MYTEAMTV FHD	00!0!2/759761?zyy
🇩🇪 SPORT 15 MYTEAMTV FHD	00!0!2/759762?zyy
🇩🇪 SPORT 16 MYTEAMTV FHD	00!0!2/759763?zyy
🇩🇪 SPORT 17 MYTEAMTV FHD	00!0!2/759764?zyy
🇩🇪 SPORT 18 MYTEAMTV FHD	00!0!2/759765?zyy
🇩🇪 TELEKOM PPV 1 HD	00!0!2/1029620?zyy
🇩🇪 TELEKOM PPV 2 HD	00!0!2/1029621?zyy
🇩🇪 TELEKOM PPV 3 HD	00!0!2/1029622?zyy
🇩🇪 TELEKOM PPV 4 HD	00!0!2/1029623?zyy
🇩🇪 TELEKOM PPV 5 HD	00!0!2/1029624?zyy
🇩🇪 TELEKOM PPV 6 HD	00!0!2/1029625?zyy
🇩🇪 TELEKOM PPV 7 HD	00!0!2/1029626?zyy
🇩🇪 TELEKOM PPV 8 HD	00!0!2/1029627?zyy
🇩🇪 TELEKOM PPV 9 HD	00!0!2/1029628?zyy
🇩🇪 MORE THAN SPORTS TV FHD	00!0!2/900968?zyy
🇩🇪 RED BULL TV FHD	00!0!2/900970?zyy
🇩🇪 SERVUS TV MOTORSPORT FHD	00!0!2/900971?zyy
🇩🇪 MS SPORT FHD	00!0!2/900969?zyy
🇩🇪 CLIPMYHORSE.TV HD	00!0!2/688824?zyy
🇩🇪 REDBULL TV FHD	00!0!2/1117887?zyy
🇩🇪 DISNEY CHANNEL 4K	00!0!2/1030311?zyy
🇩🇪 DISNEY CHANNEL FHD	00!0!2/498359?zyy
🇩🇪 CARTOONITO FHD	00!0!2/901114?zyy
🇩🇪 NICK JR FHD	00!0!2/498719?zyy
🇩🇪 NICK FHD	00!0!2/498369?zyy
🇩🇪 NICKTOONS FHD	00!0!2/498718?zyy
🇩🇪 KIKA FHD	00!0!2/498358?zyy
🇩🇪 BABY TV FHD	00!0!2/498716?zyy
🇩🇪 BALLERMANN TV FHD	00!0!2/1117893?zyy
🇩🇪 DISNEY CHANNEL HD	00!0!2/33486?zyy
🇩🇪 NICK HD	00!0!2/33504?zyy
🇩🇪 BOOMERANG HD	00!0!2/33480?zyy
🇩🇪 DISNEY CHANNEL HD	00!0!2/779211?zyy
🇩🇪 BLOOMBERG SD	00!0!2/762823?zyy
🇩🇪 NICKTOONS HEVC	00!0!2/325541?zyy
🇩🇪 NICK JR FHD	00!0!2/325543?zyy
🇩🇪 KIKA HD	00!0!2/33482?zyy
🇩🇪 BABY TV HEVC	00!0!2/325533?zyy
🇩🇪 CARTOON NETWORK HEVC	00!0!2/33481?zyy
🇩🇪 NICK JR HD	00!0!2/900950?zyy
🇩🇪 SKY CINEMA ACTION 4K	00!0!2/1030340?zyy
🇩🇪 SKY CINEMA CLASSIC FHD	00!0!2/498540?zyy
🇩🇪 SKY CINEMA FAMILY 4K	00!0!2/1030342?zyy
🇩🇪 SKY CINEMA PREMIEREN FHD	00!0!2/498493?zyy
🇩🇪 SKY CINEMA PREMIEREN +24 FHD	00!0!2/498492?zyy
🇩🇪 SKY CINEMA HIGHLIGHT 4K	00!0!2/1030341?zyy
🇩🇪 SKY CRIM 4K	00!0!2/1030344?zyy
🇩🇪 SKY KRIMI 4K	00!0!2/1030345?zyy
🇩🇪 SKY ATLANTIC 4K	00!0!2/1030338?zyy
🇩🇪 SKY ONE 4K	00!0!2/1030337?zyy
🇩🇪 SKY REPLAY 4K	00!0!2/1030339?zyy
🇩🇪 SKY DOCUMENTARIES 4K	00!0!2/1030335?zyy
🇩🇪 SKY NATURE 4K	00!0!2/1030336?zyy
🇩🇪 SKY CINEMA PREMIERE 4K	00!0!2/1030343?zyy
🇩🇪 SKY CINEMA FAMILY FHD	00!0!2/498549?zyy
🇩🇪 SKY CINEMA HIGHLIGHTS FHD	00!0!2/920472?zyy
🇩🇪 SKY KRIMI FHD	00!0!2/498557?zyy
🇩🇪 SKY ATLANTIC FHD	00!0!2/498555?zyy
🇩🇪 SKY CINEMA HIGHLIGHTS HD	00!0!2/999868?zyy
🇩🇪 SKY CINEMA BEST OF HD	00!0!2/900833?zyy
🇩🇪 SKY CINEMA CLASSICS HD	00!0!2/900856?zyy
🇩🇪 SKY CINEMA PREMIEREN +24 HD	00!0!2/116263?zyy
🇩🇪 SKY CINEMA PREMIEREN HD	00!0!2/33540?zyy
🇩🇪 SKY CINEMA ACTION HD	00!0!2/33536?zyy
🇩🇪 SKY CINEMA SPECIAL HD	00!0!2/289608?zyy
🇩🇪 SKY CINEMA FAMILY HD	00!0!2/33537?zyy
🇩🇪 SKY CINEMA CLASSIC	00!0!2/116264?zyy
🇩🇪 SKY ATLANTIC HD	00!0!2/33531?zyy
🇩🇪 SKY KRIMI HD	00!0!2/33508?zyy
🇩🇪 SKY CRIME HD	00!0!2/242097?zyy
🇩🇪 SKY SELECT ACTION FHD	00!0!2/1117895?zyy
🇩🇪 SKY SELECT 1 HD	00!0!2/33524?zyy
🇩🇪 SKY SELECT 2 HD	00!0!2/33523?zyy
🇩🇪 SKY SELECT 3 HD	00!0!2/33522?zyy
🇩🇪 SKY SELECT 4 HD	00!0!2/33521?zyy
🇩🇪 SKY SELECT 5 HD	00!0!2/33520?zyy
🇩🇪 SKY SELECT 6 HD	00!0!2/70109?zyy
🇩🇪 SKY SELECT 7 HD	00!0!2/70110?zyy
🇩🇪 SKY SELECT 8 HD	00!0!2/70111?zyy
🇩🇪 SKY GO FILME 1 UHD	00!0!2/1029650?zyy
🇩🇪 SKY GO FILME 2 UHD	00!0!2/1029651?zyy
🇩🇪 SKY GO FILME 3 UHD	00!0!2/1029652?zyy
🇩🇪 SKY GO FILME 4 UHD	00!0!2/1029653?zyy
🇩🇪 SKY GO FILME 5 UHD	00!0!2/1029654?zyy
🇩🇪 SKY GO FILME 6 UHD	00!0!2/1029655?zyy
🇩🇪 SKY GO FILME 7 UHD	00!0!2/1029656?zyy
🇩🇪 SKY GO FILME 8 UHD	00!0!2/1029657?zyy
🇩🇪 SKY GO FILME 9 UHD	00!0!2/1029658?zyy
🇩🇪 SKY GO FILME 10 UHD	00!0!2/1029659?zyy
🇩🇪 SKY GO FILME 11 UHD	00!0!2/1029660?zyy
🇩🇪 SKY GO FILME 12 UHD	00!0!2/1029661?zyy
🇩🇪 SKY GO FILME 13 UHD	00!0!2/1029662?zyy
🇩🇪 SKY GO FILME 14 UHD	00!0!2/1029663?zyy
🇩🇪 SKY GO FILME 15 UHD	00!0!2/1029664?zyy
🇩🇪 SKY GO FILME 16 UHD	00!0!2/1029665?zyy
🇩🇪 SKY GO FILME 17 UHD	00!0!2/1029666?zyy
🇩🇪 SKY GO FILME 18 UHD	00!0!2/1029667?zyy
🇩🇪 SKY GO FILME 19 UHD	00!0!2/1029668?zyy
🇩🇪 SKY GO FILME 20 UHD	00!0!2/1029669?zyy
🇩🇪 SKY GO FILME 21 UHD	00!0!2/1029670?zyy
🇩🇪 SKY GO FILME 22 UHD	00!0!2/1029671?zyy
🇩🇪 SKY GO FILME 23 UHD	00!0!2/1029672?zyy
🇩🇪 SKY GO FILME 24 UHD	00!0!2/1029673?zyy
🇩🇪 SKY GO FILME 25 UHD	00!0!2/1029674?zyy
🇩🇪 SKY GO FILME 26 UHD	00!0!2/1029675?zyy
🇩🇪 SKY GO FILME 27 UHD	00!0!2/1029676?zyy
🇩🇪 SKY GO FILME 28 UHD	00!0!2/1029677?zyy
🇩🇪 SKY GO FILME 29 UHD	00!0!2/1029678?zyy
🇩🇪 SKY GO FILME 30 UHD	00!0!2/1029679?zyy
🇩🇪 SKY GO FILME 31 UHD	00!0!2/1029680?zyy
🇩🇪 SKY GO FILME 32 UHD	00!0!2/1029681?zyy
🇩🇪 SKY GO FILME 33 UHD	00!0!2/1029682?zyy
🇩🇪 SKY GO FILME 34 UHD	00!0!2/1029683?zyy
